sentence_id,word,category,is_oov,sentence,source
IV_0125,जनाएकोछ,CM,False,"पर्दैैन, मिरन, निगमको, नचिन, जनाएकोछ",iv_sample
IV_0126,मन्त्रालयसंगको,GOVT,False,"मन्त्रालयसंगको, रकमका, प्रतिनिधिहरु, अपमानजनक, जलप्रलयले",iv_sample
IV_0126,रकमका,CM,False,"मन्त्रालयसंगको, रकमका, प्रतिनिधिहरु, अपमानजनक, जलप्रलयले",iv_sample
IV_0126,प्रतिनिधिहरु,CM,False,"मन्त्रालयसंगको, रकमका, प्रतिनिधिहरु, अपमानजनक, जलप्रलयले",iv_sample
IV_0126,अपमानजनक,PROP,False,"मन्त्रालयसंगको, रकमका, प्रतिनिधिहरु, अपमानजनक, जलप्रलयले",iv_sample
IV_0126,जलप्रलयले,CM,False,"मन्त्रालयसंगको, रकमका, प्रतिनिधिहरु, अपमानजनक, जलप्रलयले",iv_sample
IV_0127,सञ्जिन,ABBR,False,"सञ्जिन, गीतका, कमलादीस्थित, साल्ट, रुसमा",iv_sample
IV_0127,गीतका,BRAND,False,"सञ्जिन, गीतका, कमलादीस्थित, साल्ट, रुसमा",iv_sample
IV_0127,कमलादीस्थित,ABBR,False,"सञ्जिन, गीतका, कमलादीस्थित, साल्ट, रुसमा",iv_sample
IV_0127,साल्ट,CM,False,"सञ्जिन, गीतका, कमलादीस्थित, साल्ट, रुसमा",iv_sample
IV_0127,रुसमा,CM,False,"सञ्जिन, गीतका, कमलादीस्थित, साल्ट, रुसमा",iv_sample
IV_0128,प्रोडक्सनको,NAV,False,"प्रोडक्सनको, बाँके, भुट्टोको, चेतनामुलक, नेपालप्रतिको",iv_sample
IV_0128,बाँके,ABBR,False,"प्रोडक्सनको, बाँके, भुट्टोको, चेतनामुलक, नेपालप्रतिको",iv_sample
IV_0128,भुट्टोको,CM,False,"प्रोडक्सनको, बाँके, भुट्टोको, चेतनामुलक, नेपालप्रतिको",iv_sample
IV_0128,चेतनामुलक,PROP,False,"प्रोडक्सनको, बाँके, भुट्टोको, चेतनामुलक, नेपालप्रतिको",iv_sample
IV_0128,नेपालप्रतिको,CMPY,False,"प्रोडक्सनको, बाँके, भुट्टोको, चेतनामुलक, नेपालप्रतिको",iv_sample
IV_0129,नेपालसम्बत,CMPY,False,"नेपालसम्बत, कर्पोरेशनबाट, सडकखण्डमा, विभागहरूमा, पानीलाई",iv_sample
IV_0129,कर्पोरेशनबाट,CMPY,False,"नेपालसम्बत, कर्पोरेशनबाट, सडकखण्डमा, विभागहरूमा, पानीलाई",iv_sample
IV_0129,सडकखण्डमा,NAV,False,"नेपालसम्बत, कर्पोरेशनबाट, सडकखण्डमा, विभागहरूमा, पानीलाई",iv_sample
IV_0129,विभागहरूमा,GOVT,False,"नेपालसम्बत, कर्पोरेशनबाट, सडकखण्डमा, विभागहरूमा, पानीलाई",iv_sample
IV_0129,पानीलाई,ABBR,False,"नेपालसम्बत, कर्पोरेशनबाट, सडकखण्डमा, विभागहरूमा, पानीलाई",iv_sample
IV_0130,पुल्चोकबाट,NAV,False,"पुल्चोकबाट, बोकेका, प्राधिकरणमा, सिक्दैछन्, टोलीहरुसग",iv_sample
IV_0130,बोकेका,PROP,False,"पुल्चोकबाट, बोकेका, प्राधिकरणमा, सिक्दैछन्, टोलीहरुसग",iv_sample
IV_0130,प्राधिकरणमा,GOVT,False,"पुल्चोकबाट, बोकेका, प्राधिकरणमा, सिक्दैछन्, टोलीहरुसग",iv_sample
IV_0130,सिक्दैछन्,BRAND,False,"पुल्चोकबाट, बोकेका, प्राधिकरणमा, सिक्दैछन्, टोलीहरुसग",iv_sample
IV_0130,टोलीहरुसग,BRAND,False,"पुल्चोकबाट, बोकेका, प्राधिकरणमा, सिक्दैछन्, टोलीहरुसग",iv_sample
IV_0131,व्यवसायीहरुको,BRAND,False,"व्यवसायीहरुको, श्रृंखलाले, धम्कीसम्म, खड्कासहित, खगिसरा",iv_sample
IV_0131,श्रृंखलाले,PROP,False,"व्यवसायीहरुको, श्रृंखलाले, धम्कीसम्म, खड्कासहित, खगिसरा",iv_sample
IV_0131,धम्कीसम्म,ABBR,False,"व्यवसायीहरुको, श्रृंखलाले, धम्कीसम्म, खड्कासहित, खगिसरा",iv_sample
IV_0131,खड्कासहित,PROP,False,"व्यवसायीहरुको, श्रृंखलाले, धम्कीसम्म, खड्कासहित, खगिसरा",iv_sample
IV_0131,खगिसरा,PROP,False,"व्यवसायीहरुको, श्रृंखलाले, धम्कीसम्म, खड्कासहित, खगिसरा",iv_sample
IV_0132,इन्टरनेशनलमा,CMPY,False,"इन्टरनेशनलमा, विधेयकलाई, परियोजनामार्फत, जनबाट, नेपालबिरुद्ध",iv_sample
IV_0132,विधेयकलाई,ABBR,False,"इन्टरनेशनलमा, विधेयकलाई, परियोजनामार्फत, जनबाट, नेपालबिरुद्ध",iv_sample
IV_0132,परियोजनामार्फत,GOVT,False,"इन्टरनेशनलमा, विधेयकलाई, परियोजनामार्फत, जनबाट, नेपालबिरुद्ध",iv_sample
IV_0132,जनबाट,ABBR,False,"इन्टरनेशनलमा, विधेयकलाई, परियोजनामार्फत, जनबाट, नेपालबिरुद्ध",iv_sample
IV_0132,नेपालबिरुद्ध,CMPY,False,"इन्टरनेशनलमा, विधेयकलाई, परियोजनामार्फत, जनबाट, नेपालबिरुद्ध",iv_sample
IV_0133,व्यावसायिकरुपमा,CM,False,"व्यावसायिकरुपमा, आयोगमा, नेपालगंज, हुुनुअघि, पुतलीसडकको",iv_sample
IV_0133,आयोगमा,GOVT,False,"व्यावसायिकरुपमा, आयोगमा, नेपालगंज, हुुनुअघि, पुतलीसडकको",iv_sample
IV_0133,नेपालगंज,CMPY,False,"व्यावसायिकरुपमा, आयोगमा, नेपालगंज, हुुनुअघि, पुतलीसडकको",iv_sample
IV_0133,हुुनुअघि,CM,False,"व्यावसायिकरुपमा, आयोगमा, नेपालगंज, हुुनुअघि, पुतलीसडकको",iv_sample
IV_0133,पुतलीसडकको,NAV,False,"व्यावसायिकरुपमा, आयोगमा, नेपालगंज, हुुनुअघि, पुतलीसडकको",iv_sample
IV_0134,आयोजनाको,GOVT,False,"आयोजनाको, आयोजनामा, समितिकातर्फबाट, अध्ययनशील, अटोग्राफ",iv_sample
IV_0134,आयोजनामा,GOVT,False,"आयोजनाको, आयोजनामा, समितिकातर्फबाट, अध्ययनशील, अटोग्राफ",iv_sample
IV_0134,समितिकातर्फबाट,GOVT,False,"आयोजनाको, आयोजनामा, समितिकातर्फबाट, अध्ययनशील, अटोग्राफ",iv_sample
IV_0134,अध्ययनशील,CM,False,"आयोजनाको, आयोजनामा, समितिकातर्फबाट, अध्ययनशील, अटोग्राफ",iv_sample
IV_0134,अटोग्राफ,CM,False,"आयोजनाको, आयोजनामा, समितिकातर्फबाट, अध्ययनशील, अटोग्राफ",iv_sample
IV_0135,कमजोर,PROP,False,"कमजोर, पृथ्वीचोकदेखि, रेलमार्गको, मार्गप्रशस्त, क्षेत्रबहादुर",iv_sample
IV_0135,पृथ्वीचोकदेखि,NAV,False,"कमजोर, पृथ्वीचोकदेखि, रेलमार्गको, मार्गप्रशस्त, क्षेत्रबहादुर",iv_sample
IV_0135,रेलमार्गको,NAV,False,"कमजोर, पृथ्वीचोकदेखि, रेलमार्गको, मार्गप्रशस्त, क्षेत्रबहादुर",iv_sample
IV_0135,मार्गप्रशस्त,NAV,False,"कमजोर, पृथ्वीचोकदेखि, रेलमार्गको, मार्गप्रशस्त, क्षेत्रबहादुर",iv_sample
IV_0135,क्षेत्रबहादुर,ABBR,False,"कमजोर, पृथ्वीचोकदेखि, रेलमार्गको, मार्गप्रशस्त, क्षेत्रबहादुर",iv_sample
IV_0136,लागेको,CM,False,"लागेको, रायपुर, पेटभित्रै, सुरुङमार्ग, इनरुवाको",iv_sample
IV_0136,रायपुर,BRAND,False,"लागेको, रायपुर, पेटभित्रै, सुरुङमार्ग, इनरुवाको",iv_sample
IV_0136,पेटभित्रै,ABBR,False,"लागेको, रायपुर, पेटभित्रै, सुरुङमार्ग, इनरुवाको",iv_sample
IV_0136,सुरुङमार्ग,NAV,False,"लागेको, रायपुर, पेटभित्रै, सुरुङमार्ग, इनरुवाको",iv_sample
IV_0136,इनरुवाको,PROP,False,"लागेको, रायपुर, पेटभित्रै, सुरुङमार्ग, इनरुवाको",iv_sample
IV_0137,सान,PROP,False,"सान, नेपालीज्यू, रिङरोडमा, डोमेनसँग, बैंकर",iv_sample
IV_0137,नेपालीज्यू,CMPY,False,"सान, नेपालीज्यू, रिङरोडमा, डोमेनसँग, बैंकर",iv_sample
IV_0137,रिङरोडमा,NAV,False,"सान, नेपालीज्यू, रिङरोडमा, डोमेनसँग, बैंकर",iv_sample
IV_0137,डोमेनसँग,BRAND,False,"सान, नेपालीज्यू, रिङरोडमा, डोमेनसँग, बैंकर",iv_sample
IV_0137,बैंकर,CMPY,False,"सान, नेपालीज्यू, रिङरोडमा, डोमेनसँग, बैंकर",iv_sample
IV_0138,भिएलएनका,BRAND,False,"भिएलएनका, नेपाललार्इ, धावनमार्गका, आँशुका, कालिञ्चोकमा",iv_sample
IV_0138,नेपाललार्इ,CMPY,False,"भिएलएनका, नेपाललार्इ, धावनमार्गका, आँशुका, कालिञ्चोकमा",iv_sample
IV_0138,धावनमार्गका,NAV,False,"भिएलएनका, नेपाललार्इ, धावनमार्गका, आँशुका, कालिञ्चोकमा",iv_sample
IV_0138,आँशुका,CM,False,"भिएलएनका, नेपाललार्इ, धावनमार्गका, आँशुका, कालिञ्चोकमा",iv_sample
IV_0138,कालिञ्चोकमा,NAV,False,"भिएलएनका, नेपाललार्इ, धावनमार्गका, आँशुका, कालिञ्चोकमा",iv_sample
IV_0139,मुट्ठाले,PROP,False,"मुट्ठाले, टेम्लेटलेट, टपनेपालन्युजडटकमसँग, सुमार्गीबीच, पारजित",iv_sample
IV_0139,टेम्लेटलेट,BRAND,False,"मुट्ठाले, टेम्लेटलेट, टपनेपालन्युजडटकमसँग, सुमार्गीबीच, पारजित",iv_sample
IV_0139,टपनेपालन्युजडटकमसँग,CMPY,False,"मुट्ठाले, टेम्लेटलेट, टपनेपालन्युजडटकमसँग, सुमार्गीबीच, पारजित",iv_sample
IV_0139,सुमार्गीबीच,NAV,False,"मुट्ठाले, टेम्लेटलेट, टपनेपालन्युजडटकमसँग, सुमार्गीबीच, पारजित",iv_sample
IV_0139,पारजित,BRAND,False,"मुट्ठाले, टेम्लेटलेट, टपनेपालन्युजडटकमसँग, सुमार्गीबीच, पारजित",iv_sample
IV_0140,करातें,BRAND,False,"करातें, नरक, सुकन्या, मन्त्रालयद्वारा, पाउण्ड",iv_sample
IV_0140,नरक,CM,False,"करातें, नरक, सुकन्या, मन्त्रालयद्वारा, पाउण्ड",iv_sample
IV_0140,सुकन्या,CM,False,"करातें, नरक, सुकन्या, मन्त्रालयद्वारा, पाउण्ड",iv_sample
IV_0140,मन्त्रालयद्वारा,GOVT,False,"करातें, नरक, सुकन्या, मन्त्रालयद्वारा, पाउण्ड",iv_sample
IV_0140,पाउण्ड,PROP,False,"करातें, नरक, सुकन्या, मन्त्रालयद्वारा, पाउण्ड",iv_sample
IV_0141,सटमा,BRAND,False,"सटमा, प्रतिक्षा, नेपालगञ्जबाट, दिइएर, थाहाहुने",iv_sample
IV_0141,प्रतिक्षा,BRAND,False,"सटमा, प्रतिक्षा, नेपालगञ्जबाट, दिइएर, थाहाहुने",iv_sample
IV_0141,नेपालगञ्जबाट,CMPY,False,"सटमा, प्रतिक्षा, नेपालगञ्जबाट, दिइएर, थाहाहुने",iv_sample
IV_0141,दिइएर,BRAND,False,"सटमा, प्रतिक्षा, नेपालगञ्जबाट, दिइएर, थाहाहुने",iv_sample
IV_0141,थाहाहुने,ABBR,False,"सटमा, प्रतिक्षा, नेपालगञ्जबाट, दिइएर, थाहाहुने",iv_sample
IV_0142,मन्त्रालय,GOVT,False,"मन्त्रालय, आक्रमणका, नजुधाई, उपचारले, थाह",iv_sample
IV_0142,आक्रमणका,ABBR,False,"मन्त्रालय, आक्रमणका, नजुधाई, उपचारले, थाह",iv_sample
IV_0142,नजुधाई,PROP,False,"मन्त्रालय, आक्रमणका, नजुधाई, उपचारले, थाह",iv_sample
IV_0142,उपचारले,CM,False,"मन्त्रालय, आक्रमणका, नजुधाई, उपचारले, थाह",iv_sample
IV_0142,थाह,CM,False,"मन्त्रालय, आक्रमणका, नजुधाई, उपचारले, थाह",iv_sample
IV_0143,आयोजनाहरु,GOVT,False,"आयोजनाहरु, आयोगलेभ्रष्टाचार, मार्गदर्शक, स्पाइवेयर, समितिसमेत",iv_sample
IV_0143,आयोगलेभ्रष्टाचार,GOVT,False,"आयोजनाहरु, आयोगलेभ्रष्टाचार, मार्गदर्शक, स्पाइवेयर, समितिसमेत",iv_sample
IV_0143,मार्गदर्शक,NAV,False,"आयोजनाहरु, आयोगलेभ्रष्टाचार, मार्गदर्शक, स्पाइवेयर, समितिसमेत",iv_sample
IV_0143,स्पाइवेयर,BRAND,False,"आयोजनाहरु, आयोगलेभ्रष्टाचार, मार्गदर्शक, स्पाइवेयर, समितिसमेत",iv_sample
IV_0143,समितिसमेत,GOVT,False,"आयोजनाहरु, आयोगलेभ्रष्टाचार, मार्गदर्शक, स्पाइवेयर, समितिसमेत",iv_sample
IV_0144,नेपालीसँग,CMPY,False,"नेपालीसँग, बैठकहरुमा, प्राधिकरणबीच, निर्माणस्थलमै, नबोल्ने",iv_sample
IV_0144,बैठकहरुमा,PROP,False,"नेपालीसँग, बैठकहरुमा, प्राधिकरणबीच, निर्माणस्थलमै, नबोल्ने",iv_sample
IV_0144,प्राधिकरणबीच,GOVT,False,"नेपालीसँग, बैठकहरुमा, प्राधिकरणबीच, निर्माणस्थलमै, नबोल्ने",iv_sample
IV_0144,निर्माणस्थलमै,CM,False,"नेपालीसँग, बैठकहरुमा, प्राधिकरणबीच, निर्माणस्थलमै, नबोल्ने",iv_sample
IV_0144,नबोल्ने,ABBR,False,"नेपालीसँग, बैठकहरुमा, प्राधिकरणबीच, निर्माणस्थलमै, नबोल्ने",iv_sample
IV_0145,परियोजनासहित,GOVT,False,"परियोजनासहित, अर्थतन्त्रका, परमेश्वरपट्टिबाट, अठ्ठाईस, धाराको",iv_sample
IV_0145,अर्थतन्त्रका,ABBR,False,"परियोजनासहित, अर्थतन्त्रका, परमेश्वरपट्टिबाट, अठ्ठाईस, धाराको",iv_sample
IV_0145,परमेश्वरपट्टिबाट,PROP,False,"परियोजनासहित, अर्थतन्त्रका, परमेश्वरपट्टिबाट, अठ्ठाईस, धाराको",iv_sample
IV_0145,अठ्ठाईस,ABBR,False,"परियोजनासहित, अर्थतन्त्रका, परमेश्वरपट्टिबाट, अठ्ठाईस, धाराको",iv_sample
IV_0145,धाराको,CM,False,"परियोजनासहित, अर्थतन्त्रका, परमेश्वरपट्टिबाट, अठ्ठाईस, धाराको",iv_sample
IV_0146,बैंकमा,CMPY,False,"बैंकमा, र्तिन, आढईदेखि, अल्बर्टीले, नेस्याङ",iv_sample
IV_0146,र्तिन,CM,False,"बैंकमा, र्तिन, आढईदेखि, अल्बर्टीले, नेस्याङ",iv_sample
IV_0146,आढईदेखि,ABBR,False,"बैंकमा, र्तिन, आढईदेखि, अल्बर्टीले, नेस्याङ",iv_sample
IV_0146,अल्बर्टीले,CM,False,"बैंकमा, र्तिन, आढईदेखि, अल्बर्टीले, नेस्याङ",iv_sample
IV_0146,नेस्याङ,ABBR,False,"बैंकमा, र्तिन, आढईदेखि, अल्बर्टीले, नेस्याङ",iv_sample
IV_0147,योजनाअन्तर्गतका,GOVT,False,"योजनाअन्तर्गतका, इस्टभान्ने, तलासम्म, पाइनुका, चक्रवृत्ति",iv_sample
IV_0147,इस्टभान्ने,ABBR,False,"योजनाअन्तर्गतका, इस्टभान्ने, तलासम्म, पाइनुका, चक्रवृत्ति",iv_sample
IV_0147,तलासम्म,CM,False,"योजनाअन्तर्गतका, इस्टभान्ने, तलासम्म, पाइनुका, चक्रवृत्ति",iv_sample
IV_0147,पाइनुका,CM,False,"योजनाअन्तर्गतका, इस्टभान्ने, तलासम्म, पाइनुका, चक्रवृत्ति",iv_sample
IV_0147,चक्रवृत्ति,ABBR,False,"योजनाअन्तर्गतका, इस्टभान्ने, तलासम्म, पाइनुका, चक्रवृत्ति",iv_sample
IV_0148,नेपालभन्दा,CMPY,False,"नेपालभन्दा, नेपालीहरू, कार्यक्रमविच, नेपाललगायत, कार्यक्रमहरूको",iv_sample
IV_0148,नेपालीहरू,CMPY,False,"नेपालभन्दा, नेपालीहरू, कार्यक्रमविच, नेपाललगायत, कार्यक्रमहरूको",iv_sample
IV_0148,कार्यक्रमविच,GOVT,False,"नेपालभन्दा, नेपालीहरू, कार्यक्रमविच, नेपाललगायत, कार्यक्रमहरूको",iv_sample
IV_0148,नेपाललगायत,CMPY,False,"नेपालभन्दा, नेपालीहरू, कार्यक्रमविच, नेपाललगायत, कार्यक्रमहरूको",iv_sample
IV_0148,कार्यक्रमहरूको,GOVT,False,"नेपालभन्दा, नेपालीहरू, कार्यक्रमविच, नेपाललगायत, कार्यक्रमहरूको",iv_sample
IV_0149,अग्ला,CM,False,"अग्ला, लिमिटेडको, बनेपालीलाई, बोर्डबाट, गरिदिनुभयो",iv_sample
IV_0149,लिमिटेडको,CMPY,False,"अग्ला, लिमिटेडको, बनेपालीलाई, बोर्डबाट, गरिदिनुभयो",iv_sample
IV_0149,बनेपालीलाई,CMPY,False,"अग्ला, लिमिटेडको, बनेपालीलाई, बोर्डबाट, गरिदिनुभयो",iv_sample
IV_0149,बोर्डबाट,GOVT,False,"अग्ला, लिमिटेडको, बनेपालीलाई, बोर्डबाट, गरिदिनुभयो",iv_sample
IV_0149,गरिदिनुभयो,BRAND,False,"अग्ला, लिमिटेडको, बनेपालीलाई, बोर्डबाट, गरिदिनुभयो",iv_sample
IV_0150,लिएपछि,CM,False,"लिएपछि, शिक्षकललाई, सडकमार्ग, आउदैछौ, शपथग्रहण",iv_sample
IV_0150,शिक्षकललाई,ABBR,False,"लिएपछि, शिक्षकललाई, सडकमार्ग, आउदैछौ, शपथग्रहण",iv_sample
IV_0150,सडकमार्ग,NAV,False,"लिएपछि, शिक्षकललाई, सडकमार्ग, आउदैछौ, शपथग्रहण",iv_sample
IV_0150,आउदैछौ,ABBR,False,"लिएपछि, शिक्षकललाई, सडकमार्ग, आउदैछौ, शपथग्रहण",iv_sample
IV_0150,शपथग्रहण,NAV,False,"लिएपछि, शिक्षकललाई, सडकमार्ग, आउदैछौ, शपथग्रहण",iv_sample
IV_0151,बोटबाटै,PROP,False,"बोटबाटै, रत्पपार्क, मार्गको, रोड, प्रवेशद्वारको",iv_sample
IV_0151,रत्पपार्क,PROP,False,"बोटबाटै, रत्पपार्क, मार्गको, रोड, प्रवेशद्वारको",iv_sample
IV_0151,मार्गको,NAV,False,"बोटबाटै, रत्पपार्क, मार्गको, रोड, प्रवेशद्वारको",iv_sample
IV_0151,रोड,NAV,False,"बोटबाटै, रत्पपार्क, मार्गको, रोड, प्रवेशद्वारको",iv_sample
IV_0151,प्रवेशद्वारको,BRAND,False,"बोटबाटै, रत्पपार्क, मार्गको, रोड, प्रवेशद्वारको",iv_sample
IV_0152,माइक्रोफाइनान्स,CMPY,False,"माइक्रोफाइनान्स, सुसमाचारको, बैंकक, थाईनेपाल, सपथग्रहण",iv_sample
IV_0152,सुसमाचारको,PROP,False,"माइक्रोफाइनान्स, सुसमाचारको, बैंकक, थाईनेपाल, सपथग्रहण",iv_sample
IV_0152,बैंकक,CMPY,False,"माइक्रोफाइनान्स, सुसमाचारको, बैंकक, थाईनेपाल, सपथग्रहण",iv_sample
IV_0152,थाईनेपाल,CMPY,False,"माइक्रोफाइनान्स, सुसमाचारको, बैंकक, थाईनेपाल, सपथग्रहण",iv_sample
IV_0152,सपथग्रहण,NAV,False,"माइक्रोफाइनान्स, सुसमाचारको, बैंकक, थाईनेपाल, सपथग्रहण",iv_sample
IV_0153,ब्यक्तिप्रति,CM,False,"ब्यक्तिप्रति, दुईपक्षीय, युद्धकालको, चाँजो, सेक्सबारे",iv_sample
IV_0153,दुईपक्षीय,ABBR,False,"ब्यक्तिप्रति, दुईपक्षीय, युद्धकालको, चाँजो, सेक्सबारे",iv_sample
IV_0153,युद्धकालको,PROP,False,"ब्यक्तिप्रति, दुईपक्षीय, युद्धकालको, चाँजो, सेक्सबारे",iv_sample
IV_0153,चाँजो,BRAND,False,"ब्यक्तिप्रति, दुईपक्षीय, युद्धकालको, चाँजो, सेक्सबारे",iv_sample
IV_0153,सेक्सबारे,PROP,False,"ब्यक्तिप्रति, दुईपक्षीय, युद्धकालको, चाँजो, सेक्सबारे",iv_sample
IV_0154,खूला,ABBR,False,"खूला, भन्नुपथ्र्यो, लेन, सवैका, चारबुँदे",iv_sample
IV_0154,भन्नुपथ्र्यो,NAV,False,"खूला, भन्नुपथ्र्यो, लेन, सवैका, चारबुँदे",iv_sample
IV_0154,लेन,CM,False,"खूला, भन्नुपथ्र्यो, लेन, सवैका, चारबुँदे",iv_sample
IV_0154,सवैका,BRAND,False,"खूला, भन्नुपथ्र्यो, लेन, सवैका, चारबुँदे",iv_sample
IV_0154,चारबुँदे,BRAND,False,"खूला, भन्नुपथ्र्यो, लेन, सवैका, चारबुँदे",iv_sample
IV_0155,मधेसकेन्द्रीत,BRAND,False,"मधेसकेन्द्रीत, बनेपाली, भोकमरी, योजनाले, कान्तिलोकपथ",iv_sample
IV_0155,बनेपाली,CMPY,False,"मधेसकेन्द्रीत, बनेपाली, भोकमरी, योजनाले, कान्तिलोकपथ",iv_sample
IV_0155,भोकमरी,CM,False,"मधेसकेन्द्रीत, बनेपाली, भोकमरी, योजनाले, कान्तिलोकपथ",iv_sample
IV_0155,योजनाले,GOVT,False,"मधेसकेन्द्रीत, बनेपाली, भोकमरी, योजनाले, कान्तिलोकपथ",iv_sample
IV_0155,कान्तिलोकपथ,NAV,False,"मधेसकेन्द्रीत, बनेपाली, भोकमरी, योजनाले, कान्तिलोकपथ",iv_sample
IV_0156,नेपालीद्वारा,CMPY,False,"नेपालीद्वारा, थामिनसक्नु, तलबको, पस्किएको, नेपालीले",iv_sample
IV_0156,थामिनसक्नु,PROP,False,"नेपालीद्वारा, थामिनसक्नु, तलबको, पस्किएको, नेपालीले",iv_sample
IV_0156,तलबको,BRAND,False,"नेपालीद्वारा, थामिनसक्नु, तलबको, पस्किएको, नेपालीले",iv_sample
IV_0156,पस्किएको,PROP,False,"नेपालीद्वारा, थामिनसक्नु, तलबको, पस्किएको, नेपालीले",iv_sample
IV_0156,नेपालीले,CMPY,False,"नेपालीद्वारा, थामिनसक्नु, तलबको, पस्किएको, नेपालीले",iv_sample
IV_0157,रेलमार्ग,NAV,False,"रेलमार्ग, नेपालद्वारा, लीटर, सडकको, प्रोजेक्टले",iv_sample
IV_0157,नेपालद्वारा,CMPY,False,"रेलमार्ग, नेपालद्वारा, लीटर, सडकको, प्रोजेक्टले",iv_sample
IV_0157,लीटर,ABBR,False,"रेलमार्ग, नेपालद्वारा, लीटर, सडकको, प्रोजेक्टले",iv_sample
IV_0157,सडकको,NAV,False,"रेलमार्ग, नेपालद्वारा, लीटर, सडकको, प्रोजेक्टले",iv_sample
IV_0157,प्रोजेक्टले,BRAND,False,"रेलमार्ग, नेपालद्वारा, लीटर, सडकको, प्रोजेक्टले",iv_sample
IV_0158,चारकरोडका,NAV,False,"चारकरोडका, बिम्स्टेकलाई, कार्यक्रमवाट, बोटबिरुवामा, चौधरी",iv_sample
IV_0158,बिम्स्टेकलाई,PROP,False,"चारकरोडका, बिम्स्टेकलाई, कार्यक्रमवाट, बोटबिरुवामा, चौधरी",iv_sample
IV_0158,कार्यक्रमवाट,GOVT,False,"चारकरोडका, बिम्स्टेकलाई, कार्यक्रमवाट, बोटबिरुवामा, चौधरी",iv_sample
IV_0158,बोटबिरुवामा,ABBR,False,"चारकरोडका, बिम्स्टेकलाई, कार्यक्रमवाट, बोटबिरुवामा, चौधरी",iv_sample
IV_0158,चौधरी,BRAND,False,"चारकरोडका, बिम्स्टेकलाई, कार्यक्रमवाट, बोटबिरुवामा, चौधरी",iv_sample
IV_0159,चोकनजिकै,NAV,False,"चोकनजिकै, बागबजारमा, जनाभन्दा, धुर्व, कारोबारतर्फ",iv_sample
IV_0159,बागबजारमा,CM,False,"चोकनजिकै, बागबजारमा, जनाभन्दा, धुर्व, कारोबारतर्फ",iv_sample
IV_0159,जनाभन्दा,ABBR,False,"चोकनजिकै, बागबजारमा, जनाभन्दा, धुर्व, कारोबारतर्फ",iv_sample
IV_0159,धुर्व,PROP,False,"चोकनजिकै, बागबजारमा, जनाभन्दा, धुर्व, कारोबारतर्फ",iv_sample
IV_0159,कारोबारतर्फ,PROP,False,"चोकनजिकै, बागबजारमा, जनाभन्दा, धुर्व, कारोबारतर्फ",iv_sample
IV_0160,इन्दिराको,BRAND,False,"इन्दिराको, फाइनान्सका, नेपालीहरुबाट, आयोजनासँग, न्यूरोडमामा",iv_sample
IV_0160,फाइनान्सका,CMPY,False,"इन्दिराको, फाइनान्सका, नेपालीहरुबाट, आयोजनासँग, न्यूरोडमामा",iv_sample
IV_0160,नेपालीहरुबाट,CMPY,False,"इन्दिराको, फाइनान्सका, नेपालीहरुबाट, आयोजनासँग, न्यूरोडमामा",iv_sample
IV_0160,आयोजनासँग,GOVT,False,"इन्दिराको, फाइनान्सका, नेपालीहरुबाट, आयोजनासँग, न्यूरोडमामा",iv_sample
IV_0160,न्यूरोडमामा,NAV,False,"इन्दिराको, फाइनान्सका, नेपालीहरुबाट, आयोजनासँग, न्यूरोडमामा",iv_sample
IV_0161,संसोधित,CM,False,"संसोधित, लैजानु, नाममात्रको, काठमाडौंले, मिली",iv_sample
IV_0161,लैजानु,PROP,False,"संसोधित, लैजानु, नाममात्रको, काठमाडौंले, मिली",iv_sample
IV_0161,नाममात्रको,BRAND,False,"संसोधित, लैजानु, नाममात्रको, काठमाडौंले, मिली",iv_sample
IV_0161,काठमाडौंले,CM,False,"संसोधित, लैजानु, नाममात्रको, काठमाडौंले, मिली",iv_sample
IV_0161,मिली,CM,False,"संसोधित, लैजानु, नाममात्रको, काठमाडौंले, मिली",iv_sample
IV_0162,धावनमार्गसहितको,NAV,False,"धावनमार्गसहितको, सडकहरूमा, शब्दकोष, निगम, चक्रपथमा",iv_sample
IV_0162,सडकहरूमा,NAV,False,"धावनमार्गसहितको, सडकहरूमा, शब्दकोष, निगम, चक्रपथमा",iv_sample
IV_0162,शब्दकोष,GOVT,False,"धावनमार्गसहितको, सडकहरूमा, शब्दकोष, निगम, चक्रपथमा",iv_sample
IV_0162,निगम,GOVT,False,"धावनमार्गसहितको, सडकहरूमा, शब्दकोष, निगम, चक्रपथमा",iv_sample
IV_0162,चक्रपथमा,NAV,False,"धावनमार्गसहितको, सडकहरूमा, शब्दकोष, निगम, चक्रपथमा",iv_sample
IV_0163,न्यूरोडको,NAV,False,"न्यूरोडको, अलबामा, नेपाल्स, मन्त्रालयजस्ता, बैंकहरूलाई",iv_sample
IV_0163,अलबामा,ABBR,False,"न्यूरोडको, अलबामा, नेपाल्स, मन्त्रालयजस्ता, बैंकहरूलाई",iv_sample
IV_0163,नेपाल्स,CMPY,False,"न्यूरोडको, अलबामा, नेपाल्स, मन्त्रालयजस्ता, बैंकहरूलाई",iv_sample
IV_0163,मन्त्रालयजस्ता,GOVT,False,"न्यूरोडको, अलबामा, नेपाल्स, मन्त्रालयजस्ता, बैंकहरूलाई",iv_sample
IV_0163,बैंकहरूलाई,CMPY,False,"न्यूरोडको, अलबामा, नेपाल्स, मन्त्रालयजस्ता, बैंकहरूलाई",iv_sample
